Time,Temperature,Humidity,Sound_Level,Light_Level
4/5/23 7:50,21.6,80.8,43,446
4/5/23 7:55,21.7,80.6,43.5,447
4/5/23 8:00,21.8,80.4,44,448
4/5/23 8:05,21.9,80.2,44.5,449
4/5/23 8:10,22,80,45,450
4/5/23 8:15,22.1,79.8,45.5,451
4/5/23 8:20,22.2,79.6,46,452
4/5/23 8:25,22.3,79.4,46.5,453
4/5/23 8:30,22.4,79.2,47,454
4/5/23 8:35,22.5,79,47.5,455
4/5/23 8:40,22.6,78.8,48,456
4/5/23 8:45,22.7,78.6,48.5,457
4/5/23 8:50,22.8,78.4,49,458
4/5/23 8:55,22.9,78.2,49.5,459
4/5/23 9:00,23,78,50,460
4/5/23 9:05,23.1,77.8,50.5,461
4/5/23 9:10,23.2,77.6,51,462
4/5/23 9:15,23.3,77.4,51.5,463
4/5/23 9:20,23.4,77.2,52,464
4/5/23 9:25,23.5,77,52.5,465
4/5/23 9:30,23.6,76.8,53,466
4/5/23 9:35,23.7,76.6,53.5,467
4/5/23 9:40,23.8,76.4,54,468
4/5/23 9:45,23.9,76.2,54.5,469
4/5/23 9:50,24,76,55,470
4/5/23 9:55,24.1,75.8,55.5,471
4/5/23 10:00,24.2,75.6,56,472
4/5/23 10:05,24.3,75.4,56.5,473
4/5/23 10:10,24.4,75.2,57,474
4/5/23 10:15,24.5,75,57.5,475
4/5/23 10:20,24.6,74.8,58,476
4/5/23 10:25,24.7,74.6,58.5,477
4/5/23 10:30,24.8,74.4,59,478
4/5/23 10:35,24.9,74.2,59.5,479
4/5/23 10:40,25,74,60,480
4/5/23 10:45,25.1,73.8,60.5,481
4/5/23 10:50,25.2,73.6,61,482
4/5/23 10:55,25.3,73.4,61.5,483
4/5/23 11:00,25.4,73.2,62,484
4/5/23 11:05,25.5,73,62.5,485
4/5/23 11:10,25.6,72.8,63,486
4/5/23 11:15,25.7,72.6,63.5,487
4/5/23 11:20,25.8,72.4,64,488
4/5/23 11:25,25.9,72.2,64.5,489
4/5/23 11:30,26,72,65,490
4/5/23 11:35,26.1,71.8,65.5,491
4/5/23 11:40,26.2,71.6,66,492
4/5/23 11:45,26.3,71.4,66.5,493
4/5/23 11:50,26.4,71.2,67,494
4/5/23 11:55,26.5,71,67.5,495
4/5/23 12:00,26.6,70.8,68,496
4/5/23 12:05,26.7,70.6,68.5,497
4/5/23 12:10,26.8,70.4,69,498
4/5/23 12:15,26.9,70.2,69.5,499
4/5/23 12:20,27,70,70,500
4/5/23 12:25,27.1,69.8,69.5,501
4/5/23 12:30,27.2,69.6,69,502
4/5/23 12:35,27.3,69.4,68.5,503
4/5/23 12:40,27.4,69.2,68,504
4/5/23 12:45,27.5,69,67.5,505
4/5/23 12:50,27.6,68.8,67,506
4/5/23 12:55,27.7,68.6,66.5,507
4/5/23 13:00,27.8,68.4,66,508
4/5/23 13:05,27.9,68.2,65.5,509
4/5/23 13:10,28,68,65,510
4/5/23 13:15,28.1,67.8,64.5,511
4/5/23 13:20,28.2,67.6,64,512
4/5/23 13:25,28.3,67.4,63.5,513
4/5/23 13:30,28.4,67.2,63,514
4/5/23 13:35,28.5,67,62.5,515
4/5/23 13:40,28.6,66.8,62,516
4/5/23 13:45,28.7,66.6,61.5,517
4/5/23 13:50,28.8,66.4,61,518
4/5/23 13:55,28.9,66.2,60.5,519
4/5/23 14:00,29,66,60,520
4/5/23 14:05,29.1,65.8,59.5,521
4/5/23 14:10,29.2,65.6,59,522
4/5/23 14:15,29.3,65.4,58.5,523
4/5/23 14:20,29.4,65.2,58,524
4/5/23 14:25,29.5,65,57.5,525
4/5/23 14:30,29.6,64.8,57,526
4/5/23 14:35,29.7,64.6,56.5,527
4/5/23 14:40,29.8,64.4,56,528
4/5/23 14:45,29.9,64.2,55.5,529
4/5/23 14:50,30,64,55,530
4/5/23 14:55,29.9,63.8,54.5,531
4/5/23 15:00,29.8,63.6,54,532
4/5/23 15:05,29.7,63.4,53.5,533
4/5/23 15:10,29.6,63.2,53,534
4/5/23 15:15,29.5,63,52.5,535
4/5/23 15:20,29.4,62.8,52,536
4/5/23 15:25,29.3,62.6,51.5,537
4/5/23 15:30,29.2,62.4,51,538
4/5/23 15:35,29.1,62.2,50.5,539
4/5/23 15:40,29,62,50,540
4/5/23 15:45,28.9,61.8,49.5,541
4/5/23 15:50,28.8,61.6,49,542
4/5/23 15:55,28.7,61.4,48.5,543
4/5/23 16:00,28.6,61.2,48,544
4/5/23 16:05,28.5,61,47.5,545
4/5/23 16:10,28.4,60.8,47,546
4/5/23 16:15,28.3,60.6,46.5,547
4/5/23 16:20,28.2,60.4,46,548
4/5/23 16:25,28.1,60.2,45.5,549
4/5/23 16:30,28,60,45,550
4/5/23 16:35,27.9,59.8,44.5,551
4/5/23 16:40,27.8,59.6,44,552
4/5/23 16:45,27.7,59.4,43.5,553
4/5/23 16:50,27.6,59.2,43,554
4/5/23 16:55,27.5,59,42.5,555
4/5/23 17:00,27.4,58.8,42,556
4/5/23 17:05,27.3,58.6,41.5,557
4/5/23 17:10,27.2,58.4,41,558
4/5/23 17:15,27.1,58.2,40.5,559
4/5/23 17:20,27,58,40,560
4/5/23 17:25,26.9,57.8,39.5,561
4/5/23 17:30,26.8,57.6,39,562
4/5/23 17:35,26.7,57.4,38.5,563
4/5/23 17:40,26.6,57.2,38,564
4/5/23 17:45,26.5,57,37.5,565
4/5/23 17:50,26.4,56.8,37,566
4/5/23 17:55,26.3,56.6,36.5,567
4/5/23 18:00,26.2,56.4,36,568
4/5/23 18:05,26.1,56.2,35.5,569
4/5/23 18:10,26,56,35,570
4/5/23 18:15,25.9,55.8,34.5,571
4/5/23 18:20,25.8,55.6,34,572
4/5/23 18:25,25.7,55.4,33.5,573
4/5/23 18:30,25.6,55.2,33,574
4/5/23 18:35,25.5,55,32.5,575
4/5/23 18:40,25.4,54.8,32,576
4/5/23 18:45,25.3,54.6,31.5,577
4/5/23 18:50,25.2,54.4,31,578
4/5/23 18:55,25.1,54.2,30.5,579
4/5/23 19:00,25,54,30,580
4/5/23 19:05,24.9,53.8,29.5,581
4/5/23 19:10,24.8,53.6,29,582
4/5/23 19:15,24.7,53.4,28.5,583
4/5/23 19:20,24.6,53.2,28,584
4/5/23 19:25,24.5,53,27.5,585
4/5/23 19:30,24.4,52.8,27,586
4/5/23 19:35,24.3,52.6,26.5,587
4/5/23 19:40,24.2,52.4,26,588
4/5/23 19:45,24.1,52.2,25.5,589
4/5/23 19:50,24,52,25,590
4/5/23 19:55,23.9,51.8,24.5,591
4/5/23 20:00,23.8,51.6,24,592
4/5/23 20:05,23.7,51.4,23.5,593
4/5/23 20:10,23.6,51.2,23,594
4/5/23 20:15,23.5,51,22.5,595
4/5/23 20:20,23.4,50.8,22,596
4/5/23 20:25,23.3,50.6,21.5,597
4/5/23 20:30,23.2,50.4,21,598
4/5/23 20:35,23.1,50.2,20.5,599
4/5/23 20:40,23,50,20,600
4/5/23 20:45,22.9,49.8,20.5,601
4/5/23 20:50,22.8,49.6,21,602
4/5/23 20:55,22.7,49.4,21.5,603
4/5/23 21:00,22.6,49.2,22,604
4/5/23 21:05,22.5,49,22.5,605
4/5/23 21:10,22.4,48.8,23,606
4/5/23 21:15,22.3,48.6,23.5,607
4/5/23 21:20,22.2,48.4,24,608
4/5/23 21:25,22.1,48.2,24.5,609
4/5/23 21:30,22,48,25,610
4/5/23 21:35,21.9,47.8,25.5,611
4/5/23 21:40,21.8,47.6,26,612
4/5/23 21:45,21.7,47.4,26.5,613
4/5/23 21:50,21.6,47.2,27,614
4/5/23 21:55,21.5,47,27.5,615
4/5/23 22:00,21.4,46.8,28,616
4/5/23 22:05,21.3,46.6,28.5,617
4/5/23 22:10,21.2,46.4,29,618
4/5/23 22:15,21.1,46.2,29.5,619
4/5/23 22:20,21,46,30,620
4/5/23 22:25,20.9,45.8,30.5,621
4/5/23 22:30,20.8,45.6,31,622
4/5/23 22:35,20.7,45.4,31.5,623
4/5/23 22:40,20.6,45.2,32,624
4/5/23 22:45,20.5,45,32.5,625
4/5/23 22:50,20.4,44.8,33,626
4/5/23 22:55,20.3,44.6,33.5,627
4/5/23 23:00,20.2,44.4,34,628
4/5/23 23:05,20.1,44.2,34.5,629
4/5/23 23:10,20,44,35,630
4/5/23 23:15,19.9,43.8,35.5,631
4/5/23 23:20,19.8,43.6,36,632
4/5/23 23:25,19.7,43.4,36.5,633
4/5/23 23:30,19.6,43.2,37,634
4/5/23 23:35,19.5,43,37.5,635
4/5/23 23:40,19.4,42.8,38,636
4/5/23 23:45,19.3,42.6,38.5,637
4/5/23 23:50,19.2,42.4,39,638
4/5/23 23:55,19.1,42.2,39.5,639
4/6/23 0:00,19,42,40,640
4/6/23 0:05,18.9,41.8,40.5,641
4/6/23 0:10,18.8,41.6,41,642
4/6/23 0:15,18.7,41.4,41.5,643
4/6/23 0:20,18.6,41.2,42,644
4/6/23 0:25,18.5,41,42.5,645
4/6/23 0:30,18.4,40.8,43,646
4/6/23 0:35,18.3,40.6,43.5,647
4/6/23 0:40,18.2,40.4,44,648
4/6/23 0:45,18.1,40.2,44.5,649
4/6/23 0:50,18,40,45,650
4/6/23 0:55,17.9,39.8,45.5,651
4/6/23 1:00,18,39.6,46,652
4/6/23 1:05,18.1,39.4,46.5,653
4/6/23 1:10,18.2,39.2,47,654
4/6/23 1:15,18.3,39,47.5,655
4/6/23 1:20,18.4,38.8,48,656
4/6/23 1:25,18.5,38.6,48.5,657
4/6/23 1:30,18.6,38.4,49,658
4/6/23 1:35,18.7,38.2,49.5,659
4/6/23 1:40,18.8,38,50,660
4/6/23 1:45,18.9,37.8,50.5,661
4/6/23 1:50,19,37.6,51,662
4/6/23 1:55,19.1,37.4,51.5,663
4/6/23 2:00,19.2,37.2,52,664
4/6/23 2:05,19.3,37,52.5,665
4/6/23 2:10,19.4,36.8,53,666
4/6/23 2:15,19.5,36.6,53.5,667
4/6/23 2:20,19.6,36.4,54,668
4/6/23 2:25,19.7,36.2,54.5,669
4/6/23 2:30,19.8,36,55,670
4/6/23 2:35,19.9,35.8,55.5,671
4/6/23 2:40,20,35.6,56,672
4/6/23 2:45,20.1,35.4,56.5,673
4/6/23 2:50,20.2,35.2,57,674
4/6/23 2:55,20.3,35,57.5,675
4/6/23 3:00,20.4,34.8,58,676
4/6/23 3:05,20.5,34.6,58.5,677
4/6/23 3:10,20.6,34.4,59,678
4/6/23 3:15,20.7,34.2,59.5,679
4/6/23 3:20,20.8,34,60,680
4/6/23 3:25,20.9,33.8,60.5,681
4/6/23 3:30,21,33.6,61,682
4/6/23 3:35,21.1,33.4,61.5,683
4/6/23 3:40,21.2,33.2,62,684
4/6/23 3:45,21.3,33,62.5,685
4/6/23 3:50,21.4,32.8,63,686
4/6/23 3:55,21.5,32.6,63.5,687
4/6/23 4:00,21.6,32.4,64,688
4/6/23 4:05,21.7,32.2,64.5,689
4/6/23 4:10,21.8,32,65,690
4/6/23 4:15,21.9,31.8,65.5,691
4/6/23 4:20,22,31.6,66,692
4/6/23 4:25,22.1,31.4,66.5,693
4/6/23 4:30,22.2,31.2,67,694
4/6/23 4:35,22.3,31,67.5,695
4/6/23 4:40,22.4,30.8,68,696
4/6/23 4:45,22.5,30.6,68.5,697
4/6/23 4:50,22.6,30.4,69,698
4/6/23 4:55,22.7,30.2,69.5,699
4/6/23 5:00,22.8,30,70,700
4/6/23 5:05,22.9,29.8,69.5,699
4/6/23 5:10,23,29.6,69,698
4/6/23 5:15,23.1,29.4,68.5,697
4/6/23 5:20,23.2,29.2,68,696
4/6/23 5:25,23.3,29,67.5,695
4/6/23 5:30,23.4,28.8,67,694
4/6/23 5:35,23.5,28.6,66.5,693
4/6/23 5:40,23.6,28.4,66,692
4/6/23 5:45,23.7,28.2,65.5,691
4/6/23 5:50,23.8,28,65,690
4/6/23 5:55,23.9,27.8,64.5,689
4/6/23 6:00,24,27.6,64,688
4/6/23 6:05,24.1,27.4,63.5,687
4/6/23 6:10,24.2,27.2,63,686
4/6/23 6:15,24.3,27,62.5,685
4/6/23 6:20,24.4,26.8,62,684
4/6/23 6:25,24.5,26.6,61.5,683
4/6/23 6:30,24.6,26.4,61,682
4/6/23 6:35,24.7,26.2,60.5,681
4/6/23 6:40,24.8,26,60,680
4/6/23 6:45,24.9,25.8,59.5,679
4/6/23 6:50,25,25.6,59,678
4/6/23 6:55,25.1,25.4,58.5,677
4/6/23 7:00,25.2,25.2,58,676
4/6/23 7:05,25.3,25,57.5,675
4/6/23 7:10,25.4,24.8,57,674
4/6/23 7:15,25.5,24.6,56.5,673
4/6/23 7:20,25.6,24.4,56,672
4/6/23 7:25,25.7,24.2,55.5,671
4/6/23 7:30,25.8,24,55,670
4/6/23 7:35,25.9,23.8,54.5,669
4/6/23 7:40,26,23.6,54,668
4/6/23 7:45,26.1,23.4,53.5,667
4/6/23 7:50,26.2,23.2,53,666
4/6/23 7:55,26.3,23,52.5,665
4/6/23 8:00,26.4,22.8,52,664
4/6/23 8:05,26.5,22.6,51.5,663
4/6/23 8:10,26.6,22.4,51,662
4/6/23 8:15,26.7,22.2,50.5,661
4/6/23 8:20,26.8,22,50,660
4/6/23 8:25,26.9,21.8,49.5,659
4/6/23 8:30,27,21.6,49,658
4/6/23 8:35,27.1,21.4,48.5,657
4/6/23 8:40,27.2,21.2,48,656
4/6/23 8:45,27.3,21,47.5,655
4/6/23 8:50,27.4,20.8,47,654
4/6/23 8:55,27.5,20.6,46.5,653
4/6/23 9:00,27.6,20.4,46,652
4/6/23 9:05,27.7,20.2,45.5,651
4/6/23 9:10,27.8,20,45,650
4/6/23 9:15,27.9,19.8,44.5,649
4/6/23 9:20,28,19.6,44,648
4/6/23 9:25,28.1,19.4,43.5,647
4/6/23 9:30,28.2,19.2,43,646
4/6/23 9:35,28.3,19,42.5,645
4/6/23 9:40,28.4,18.8,42,644
4/6/23 9:45,28.5,18.6,41.5,643
4/6/23 9:50,28.6,18.4,41,642
4/6/23 9:55,28.7,18.2,40.5,641
4/6/23 10:00,28.8,18,40,640
4/6/23 10:05,28.9,17.8,39.5,639
4/6/23 10:10,29,17.6,39,638
4/6/23 10:15,29.1,17.4,38.5,637
4/6/23 10:20,29.2,17.2,38,636
4/6/23 10:25,29.3,17,37.5,635
4/6/23 10:30,29.4,16.8,37,634
4/6/23 10:35,29.5,16.6,36.5,633
4/6/23 10:40,29.6,16.4,36,632
4/6/23 10:45,29.7,16.2,35.5,631
4/6/23 10:50,29.8,16,35,630
4/6/23 10:55,29.9,15.8,34.5,629
4/6/23 11:00,30,15.6,34,628
4/6/23 11:05,29.9,15.4,33.5,627
4/6/23 11:10,29.8,15.2,33,626
4/6/23 11:15,29.7,15,32.5,625
4/6/23 11:20,29.6,14.8,32,624
4/6/23 11:25,29.5,14.6,31.5,623
4/6/23 11:30,29.4,14.4,31,622
4/6/23 11:35,29.3,14.2,30.5,621
4/6/23 11:40,29.2,14,30,620
4/6/23 11:45,29.1,13.8,29.5,619
4/6/23 11:50,29,13.6,29,618
4/6/23 11:55,28.9,13.4,28.5,617
4/6/23 12:00,28.8,13.2,28,616
4/6/23 12:05,28.7,13,27.5,615
4/6/23 12:10,28.6,12.8,27,614
4/6/23 12:15,28.5,12.6,26.5,613
4/6/23 12:20,28.4,12.4,26,612
4/6/23 12:25,28.3,12.2,25.5,611
4/6/23 12:30,28.2,12,25,610
4/6/23 12:35,28.1,11.8,24.5,609
4/6/23 12:40,28,11.6,24,608
4/6/23 12:45,27.9,11.4,23.5,607
4/6/23 12:50,27.8,11.2,23,606
4/6/23 12:55,27.7,11,22.5,605
4/6/23 13:00,27.6,10.8,22,604
4/6/23 13:05,27.5,10.6,21.5,603
4/6/23 13:10,27.4,10.4,21,602
4/6/23 13:15,27.3,10.2,20.5,601
4/6/23 13:20,27.2,10,20,600
4/6/23 13:25,27.1,10.2,20.5,599
4/6/23 13:30,27,10.4,21,598
4/6/23 13:35,26.9,10.6,21.5,597
4/6/23 13:40,26.8,10.8,22,596
4/6/23 13:45,26.7,11,22.5,595
4/6/23 13:50,26.6,11.2,23,594
4/6/23 13:55,26.5,11.4,23.5,593
4/6/23 14:00,26.4,11.6,24,592
4/6/23 14:05,26.3,11.8,24.5,591
4/6/23 14:10,26.2,12,25,590
4/6/23 14:15,26.1,12.2,25.5,589
4/6/23 14:20,26,12.4,26,588
4/6/23 14:25,25.9,12.6,26.5,587
4/6/23 14:30,25.8,12.8,27,586
4/6/23 14:35,25.7,13,27.5,585
4/6/23 14:40,25.6,13.2,28,584
4/6/23 14:45,25.5,13.4,28.5,583
4/6/23 14:50,25.4,13.6,29,582
4/6/23 14:55,25.3,13.8,29.5,581
4/6/23 15:00,25.2,14,30,580
4/6/23 15:05,25.1,14.2,30.5,579
4/6/23 15:10,25,14.4,31,578
4/6/23 15:15,24.9,14.6,31.5,577
4/6/23 15:20,24.8,14.8,32,576
4/6/23 15:25,24.7,15,32.5,575
4/6/23 15:30,24.6,15.2,33,574
4/6/23 15:35,24.5,15.4,33.5,573
4/6/23 15:40,24.4,15.6,34,572
4/6/23 15:45,24.3,15.8,34.5,571
4/6/23 15:50,24.2,16,35,570
4/6/23 15:55,24.1,16.2,35.5,569
4/6/23 16:00,24,16.4,36,568
4/6/23 16:05,23.9,16.6,36.5,567
4/6/23 16:10,23.8,16.8,37,566
4/6/23 16:15,23.7,17,37.5,565
4/6/23 16:20,23.6,17.2,38,564
4/6/23 16:25,23.5,17.4,38.5,563
4/6/23 16:30,23.4,17.6,39,562
4/6/23 16:35,23.3,17.8,39.5,561
4/6/23 16:40,23.2,18,40,560
4/6/23 16:45,23.1,18.2,40.5,559
4/6/23 16:50,23,18.4,41,558
4/6/23 16:55,22.9,18.6,41.5,557
4/6/23 17:00,22.8,18.8,42,556
4/6/23 17:05,22.7,19,42.5,555
4/6/23 17:10,22.6,19.2,43,554
4/6/23 17:15,22.5,19.4,43.5,553
4/6/23 17:20,22.4,19.6,44,552
4/6/23 17:25,22.3,19.8,44.5,551
4/6/23 17:30,22.2,20,45,550
4/6/23 17:35,22.1,20.2,45.5,549
4/6/23 17:40,22,20.4,46,548
4/6/23 17:45,21.9,20.6,46.5,547
4/6/23 17:50,21.8,20.8,47,546
4/6/23 17:55,21.7,21,47.5,545
4/6/23 18:00,21.6,21.2,48,544
4/6/23 18:05,21.5,21.4,48.5,543
4/6/23 18:10,21.4,21.6,49,542
4/6/23 18:15,21.3,21.8,49.5,541
4/6/23 18:20,21.2,22,50,540
4/6/23 18:25,21.1,22.2,50.5,539
4/6/23 18:30,21,22.4,51,538
4/6/23 18:35,20.9,22.6,51.5,537
4/6/23 18:40,20.8,22.8,52,536
4/6/23 18:45,20.7,23,52.5,535
4/6/23 18:50,20.6,23.2,53,534
4/6/23 18:55,20.5,23.4,53.5,533
4/6/23 19:00,20.4,23.6,54,532
4/6/23 19:05,20.3,23.8,54.5,531
4/6/23 19:10,20.2,24,55,530
4/6/23 19:15,20.1,24.2,55.5,529
4/6/23 19:20,20,24.4,56,528
4/6/23 19:25,19.9,24.6,56.5,527
4/6/23 19:30,19.8,24.8,57,526
4/6/23 19:35,19.7,25,57.5,525
4/6/23 19:40,19.6,25.2,58,524
4/6/23 19:45,19.5,25.4,58.5,523
4/6/23 19:50,19.4,25.6,59,522
4/6/23 19:55,19.3,25.8,59.5,521
4/6/23 20:00,19.2,26,60,520
4/6/23 20:05,19.1,26.2,60.5,519
4/6/23 20:10,19,26.4,61,518
4/6/23 20:15,18.9,26.6,61.5,517
4/6/23 20:20,18.8,26.8,62,516
4/6/23 20:25,18.7,27,62.5,515
4/6/23 20:30,18.6,27.2,63,514
4/6/23 20:35,18.5,27.4,63.5,513
4/6/23 20:40,18.4,27.6,64,512
4/6/23 20:45,18.3,27.8,64.5,511
4/6/23 20:50,18.2,28,65,510
4/6/23 20:55,18.1,28.2,65.5,509
4/6/23 21:00,18,28.4,66,508
4/6/23 21:05,17.9,28.6,66.5,507
4/6/23 21:10,18,28.8,67,506
4/6/23 21:15,18.1,29,67.5,505
4/6/23 21:20,18.2,29.2,68,504
4/6/23 21:25,18.3,29.4,68.5,503
4/6/23 21:30,18.4,29.6,69,502
4/6/23 21:35,18.5,29.8,69.5,501
4/6/23 21:40,18.6,30,70,500
4/6/23 21:45,18.7,30.2,69.5,499
4/6/23 21:50,18.8,30.4,69,498
4/6/23 21:55,18.9,30.6,68.5,497
4/6/23 22:00,19,30.8,68,496
4/6/23 22:05,19.1,31,67.5,495
4/6/23 22:10,19.2,31.2,67,494
4/6/23 22:15,19.3,31.4,66.5,493
4/6/23 22:20,19.4,31.6,66,492
4/6/23 22:25,19.5,31.8,65.5,491
4/6/23 22:30,19.6,32,65,490
4/6/23 22:35,19.7,32.2,64.5,489
4/6/23 22:40,19.8,32.4,64,488
4/6/23 22:45,19.9,32.6,63.5,487
4/6/23 22:50,20,32.8,63,486
4/6/23 22:55,20.1,33,62.5,485
4/6/23 23:00,20.2,33.2,62,484
4/6/23 23:05,20.3,33.4,61.5,483
4/6/23 23:10,20.4,33.6,61,482
4/6/23 23:15,20.5,33.8,60.5,481
4/6/23 23:20,20.6,34,60,480
4/6/23 23:25,20.7,34.2,59.5,479
4/6/23 23:30,20.8,34.4,59,478
4/6/23 23:35,20.9,34.6,58.5,477
4/6/23 23:40,21,34.8,58,476
4/6/23 23:45,21.1,35,57.5,475
4/6/23 23:50,21.2,35.2,57,474
4/6/23 23:55,21.3,35.4,56.5,473
4/7/23 0:00,21.4,35.6,56,472
4/7/23 0:05,21.5,35.8,55.5,471
4/7/23 0:10,21.6,36,55,470
4/7/23 0:15,21.7,36.2,54.5,469
4/7/23 0:20,21.8,36.4,54,468
4/7/23 0:25,21.9,36.6,53.5,467
4/7/23 0:30,22,36.8,53,466
4/7/23 0:35,22.1,37,52.5,465
4/7/23 0:40,22.2,37.2,52,464
4/7/23 0:45,22.3,37.4,51.5,463
4/7/23 0:50,22.4,37.6,51,462
4/7/23 0:55,22.5,37.8,50.5,461
4/7/23 1:00,22.6,38,50,460
4/7/23 1:05,22.7,38.2,49.5,459
4/7/23 1:10,22.8,38.4,49,458
4/7/23 1:15,22.9,38.6,48.5,457
4/7/23 1:20,23,38.8,48,456
4/7/23 1:25,23.1,39,47.5,455
4/7/23 1:30,23.2,39.2,47,454
4/7/23 1:35,23.3,39.4,46.5,453
4/7/23 1:40,23.4,39.6,46,452
4/7/23 1:45,23.5,39.8,45.5,451
4/7/23 1:50,23.6,40,45,450
4/7/23 1:55,23.7,40.2,44.5,449
4/7/23 2:00,23.8,40.4,44,448
4/7/23 2:05,23.9,40.6,43.5,447
4/7/23 2:10,24,40.8,43,446
4/7/23 2:15,24.1,41,42.5,445
4/7/23 2:20,24.2,41.2,42,444
4/7/23 2:25,24.3,41.4,41.5,443
4/7/23 2:30,24.4,41.6,41,442
4/7/23 2:35,24.5,41.8,40.5,441
4/7/23 2:40,24.6,42,40,440
4/7/23 2:45,24.7,42.2,39.5,439
4/7/23 2:50,24.8,42.4,39,438
4/7/23 2:55,24.9,42.6,38.5,437
4/7/23 3:00,25,42.8,38,436
4/7/23 3:05,25.1,43,37.5,435
4/7/23 3:10,25.2,43.2,37,434
4/7/23 3:15,25.3,43.4,36.5,433
4/7/23 3:20,25.4,43.6,36,432
4/7/23 3:25,25.5,43.8,35.5,431
4/7/23 3:30,25.6,44,35,430
4/7/23 3:35,25.7,44.2,34.5,429
4/7/23 3:40,25.8,44.4,34,428
4/7/23 3:45,25.9,44.6,33.5,427
4/7/23 3:50,26,44.8,33,426
4/7/23 3:55,26.1,45,32.5,425
4/7/23 4:00,26.2,45.2,32,424
4/7/23 4:05,26.3,45.4,31.5,423
4/7/23 4:10,26.4,45.6,31,422
4/7/23 4:15,26.5,45.8,30.5,421
4/7/23 4:20,26.6,46,30,420
4/7/23 4:25,26.7,46.2,29.5,419
4/7/23 4:30,26.8,46.4,29,418
4/7/23 4:35,26.9,46.6,28.5,417
4/7/23 4:40,27,46.8,28,416
4/7/23 4:45,27.1,47,27.5,415
4/7/23 4:50,27.2,47.2,27,414
4/7/23 4:55,27.3,47.4,26.5,413
4/7/23 5:00,27.4,47.6,26,412
4/7/23 5:05,27.5,47.8,25.5,411
4/7/23 5:10,27.6,48,25,410
4/7/23 5:15,27.7,48.2,24.5,409
4/7/23 5:20,27.8,48.4,24,408
4/7/23 5:25,27.9,48.6,23.5,407
4/7/23 5:30,28,48.8,23,406
4/7/23 5:35,28.1,49,22.5,405
4/7/23 5:40,28.2,49.2,22,404
4/7/23 5:45,28.3,49.4,21.5,403
4/7/23 5:50,28.4,49.6,21,402
4/7/23 5:55,28.5,49.8,20.5,401
4/7/23 6:00,28.6,50,20,400
4/7/23 6:05,28.7,50.2,20.5,399
4/7/23 6:10,28.8,50.4,21,398
4/7/23 6:15,28.9,50.6,21.5,397
4/7/23 6:20,29,50.8,22,396
4/7/23 6:25,29.1,51,22.5,395
4/7/23 6:30,29.2,51.2,23,394
4/7/23 6:35,29.3,51.4,23.5,393
4/7/23 6:40,29.4,51.6,24,392
4/7/23 6:45,29.5,51.8,24.5,391
4/7/23 6:50,29.6,52,25,390
4/7/23 6:55,29.7,52.2,25.5,389
4/7/23 7:00,29.8,52.4,26,388
4/7/23 7:05,29.9,52.6,26.5,387
4/7/23 7:10,30,52.8,27,386
4/7/23 7:15,29.9,53,27.5,385
4/7/23 7:20,29.8,53.2,28,384
4/7/23 7:25,29.7,53.4,28.5,383
4/7/23 7:30,29.6,53.6,29,382
4/7/23 7:35,29.5,53.8,29.5,381
4/7/23 7:40,29.4,54,30,380
4/7/23 7:45,29.3,54.2,30.5,379
4/7/23 7:50,29.2,54.4,31,378
4/7/23 7:55,29.1,54.6,31.5,377
4/7/23 8:00,29,54.8,32,376
4/7/23 8:05,28.9,55,32.5,375
4/7/23 8:10,28.8,55.2,33,374
4/7/23 8:15,28.7,55.4,33.5,373
4/7/23 8:20,28.6,55.6,34,372
4/7/23 8:25,28.5,55.8,34.5,371
4/7/23 8:30,28.4,56,35,370
4/7/23 8:35,28.3,56.2,35.5,369
4/7/23 8:40,28.2,56.4,36,368
4/7/23 8:45,28.1,56.6,36.5,367
4/7/23 8:50,28,56.8,37,366
4/7/23 8:55,27.9,57,37.5,365
4/7/23 9:00,27.8,57.2,38,364
4/7/23 9:05,27.7,57.4,38.5,363
4/7/23 9:10,27.6,57.6,39,362
4/7/23 9:15,27.5,57.8,39.5,361
4/7/23 9:20,27.4,58,40,360
4/7/23 9:25,27.3,58.2,40.5,359
4/7/23 9:30,27.2,58.4,41,358
4/7/23 9:35,27.1,58.6,41.5,357
4/7/23 9:40,27,58.8,42,356
4/7/23 9:45,26.9,59,42.5,355
4/7/23 9:50,26.8,59.2,43,354
4/7/23 9:55,26.7,59.4,43.5,353
4/7/23 10:00,26.6,59.6,44,352
4/7/23 10:05,26.5,59.8,44.5,351
4/7/23 10:10,26.4,60,45,350
4/7/23 10:15,26.3,60.2,45.5,349
4/7/23 10:20,26.2,60.4,46,348
4/7/23 10:25,26.1,60.6,46.5,347
4/7/23 10:30,26,60.8,47,346
4/7/23 10:35,25.9,61,47.5,345
4/7/23 10:40,25.8,61.2,48,344
4/7/23 10:45,25.7,61.4,48.5,343
4/7/23 10:50,25.6,61.6,49,342
4/7/23 10:55,25.5,61.8,49.5,341
4/7/23 11:00,25.4,62,50,340
4/7/23 11:05,25.3,62.2,50.5,339
4/7/23 11:10,25.2,62.4,51,338
4/7/23 11:15,25.1,62.6,51.5,337
4/7/23 11:20,25,62.8,52,336
4/7/23 11:25,24.9,63,52.5,335
4/7/23 11:30,24.8,63.2,53,334
4/7/23 11:35,24.7,63.4,53.5,333
4/7/23 11:40,24.6,63.6,54,332
